报告日期,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
总资产利润率(%),8.44,16.75,12.16,2.67,4.87,20.94,17.86,8.8,6.36,18.12,15.61,8.63,5.18,12.03,9.84,4.99,3.93,10.2,7.62,4.93,4.19,4.9,4.04,3.15,2.78,-25.8,-7.45,-6.34,-4.32,-7.36,1.59,5.69,3.6,12.79,13.02,9.99,7.36,12.69,9.92,7.68,5.59,10.8,4.74,4.65,3.75,11.42,5.13,4.07,3.79,12.6,11.18,6.77,3.95,9.01,6.97,4.28,2.44,5.49,2.83,1.98,1.82,4.54,2.58,1.76,1.62,4.14,2.75,0.16,0.24,-7.74,-6.2,-2.66,0.87,0.97,0.85,1.91,0.97,7.51,8.31,10.88,7.55,18.48,9.55,5.38,0.33,4.84,0.3,5.38,6.24,5.91,1.37,
主营业务利润率(%),69.79,68.62,67.6,65.4,67.54,66.99,66.43,65.73,66.77,66.7,67.62,66.81,66.36,64.38,64.76,64.61,67.81,62.98,63.67,64.5,66.08,60.85,61,61.71,63.24,54.11,54.93,50.6,52.19,53.91,62.15,68.25,73.12,71.5,72.61,73.12,73.44,63.7,63.95,64.27,71.22,44.89,58.29,58.1,66.2,52.87,63.66,65.16,78.2,69.64,71.51,69.35,71.24,64.53,63.67,63.14,66.22,59.29,62.65,61.8,66.64,59.98,62.21,65.59,67.11,46.13,40.11,28.5,26.57,24.73,24.41,26.5,29.96,28.8,27.01,32.69,34.32,34.99,37.12,27.73,28.05,28.76,34.01,16.96,14.09,18.43,100,16.92,14.24,19.01,16.82,
总资产净利润率(%),8.99,17.6,12.43,2.64,4.86,23.13,18.87,9.62,6.59,19.36,16.09,9.08,5.36,13.44,10.41,5.09,4.05,11.24,7.95,5,4.28,5.15,4.19,3.12,2.87,-22.72,-7.1,-6.11,-4.23,-6.44,1.46,5.38,3.94,13.09,12.82,9.51,7.25,13.74,9.93,7.52,5.67,9.37,4.37,4.36,3.8,12.03,5.56,4.09,3.82,13.25,10.73,6.33,4.08,9.79,6.83,3.92,2.53,5.77,2.99,2.03,1.9,4.73,2.64,1.77,1.68,3.37,2.42,0.15,0.24,-7.45,-6.03,-2.6,0.86,0.97,0.86,1.95,0.99,8.95,8.31,11.87,8.18,24.92,12.87,5.62,0.34,5.2,0.3,6.58,6.36,7.1,1.37,
成本费用利润率(%),80.69,46.94,49.96,17.05,54.76,44.72,46.52,36.45,46.25,35.72,37.7,32.26,38.66,27.9,30.8,24.95,47.09,31.2,34.43,33.78,52.5,15.48,21.49,24.97,38.79,-48.55,-36.92,-51.13,-57.27,-20.66,11.53,45.53,74.26,48.52,62.77,63.57,70.26,43.34,41.07,53.2,70.67,27.36,29.67,37.49,58.42,42.15,37.32,49.29,92.09,69.76,69.48,66.36,64.77,73.85,63.19,55.73,63.41,39.06,35.01,28.75,39.57,36.63,34.03,37.99,47.6,19.47,17.66,4.68,6.82,-15.01,-16.93,-11.02,12.32,6.92,9.19,17.53,18.7,22.47,32.22,20.39,26.01,31.49,37.7,14.68,2.09,13.04,--,12.31,7.09,9.42,1.87,
营业利润率(%),45.16,32.1,33.73,15.6,36.13,31.13,32.05,26.67,31.6,27.68,29.06,27.13,28.09,21.79,22.11,18.12,32.06,21.97,24.84,23.98,34.59,12.66,17.39,19.71,27.36,-84.26,-60.16,-105.47,-140.07,-31.6,4.67,33.64,37.02,31.17,38.81,38.98,41.32,27.3,27.45,33.23,43.4,20.77,22.28,26.23,37.46,29.09,26.68,31.85,46.54,41.45,41.55,40.68,39.14,43,39.43,36.71,40.56,28.25,25.98,22.44,28.27,27.29,25.95,27.05,32.09,16.04,15.27,4.8,6.82,-17.51,-20.25,-12.19,11.06,6.96,8.73,15.35,15.73,19.39,25.9,17.25,21.01,25.62,29.17,13.64,2.2,11.89,1.91,12.18,7.91,9.37,2.32,
主营业务成本率(%),14.95,15.81,16.5,17.62,16.45,17.13,17.5,17.79,17.42,18.13,18.43,18.86,19.21,20.94,21.12,21.98,22.62,23.84,25.29,25.69,24.98,24.7,26.63,25.76,24.42,31.91,31.6,34.57,32.91,30.07,26.57,23.32,19.93,19.19,19.32,19.73,19.53,27.04,28.41,25.74,20.3,44.46,29.87,30.25,23.79,35.57,25.81,25.4,16.16,21.36,19.06,20.07,17.67,25.41,26,26.14,22.64,29.01,23.44,24.04,17.54,24,22.48,20.27,20.98,42.41,49.3,63.42,65.05,67.58,69.61,67.55,62.04,66.35,64.19,63.03,59.58,60.8,58.45,66.56,66.59,67.78,62.08,82.27,85.91,81.21,0,82.71,85.28,80.36,82.73,
销售净利率(%),33.82,24.33,25.79,12.82,26.2,23.35,24.12,20.1,23.51,20.55,21.64,20.02,20.69,16.38,16.54,13.62,23.12,19.11,18.77,18.5,26.08,10.29,11.44,12.91,18.26,-114.7,-50.29,-85.79,-115.03,-31.25,7.3,32.85,35.68,20.73,25.82,26.24,28.23,21.66,20.08,23.9,29.28,12.72,12.57,16.65,25.21,19.07,18.01,23.47,35.84,26.84,26.67,24.61,27.19,20.31,17.83,14.2,17.68,12.98,10.93,11.13,18.84,12.94,10.25,10.75,15.79,8.27,8.17,0.87,2.25,-19.42,-22.21,-13.03,7.69,2.28,2.86,9.03,8.34,16.25,22.37,14.27,17.84,21.9,24.97,11.47,1.72,9.92,1.57,9.27,5.57,7.28,1.44,
净资产收益率(%),16.41,34.24,26.31,6.84,8.29,39.12,33.11,20.73,10.53,31.21,26.59,17.31,8.92,21.23,16.35,8.42,5.9,15.3,10.7,6.82,5.76,6.87,5.55,4,3.84,-34.7,-9.42,-8.1,-5.55,-9.45,1.91,7.01,5.69,17.87,16.97,12.9,9.78,19.25,13.67,10.57,7.75,16.14,8.69,8.8,6.71,21.46,11.46,8.08,6.33,21.9,17.18,10.67,6.83,15.45,10.36,5.82,4.07,8.7,4.93,3.24,2.98,6.91,3.91,2.62,2.45,6.42,4.87,0.59,0.69,-17.45,-15.4,-7.04,0.98,1.3,0.98,3.23,1.61,14.23,16.25,26.4,18,41.66,17.7,11.01,0.67,10.15,0.59,10.16,15.97,0.18,0.03,
股本报酬率(%),85.87,223.89,102.72,90.59,39.08,232.81,130.84,127.84,44.74,172.25,94.72,104.17,31.69,114.33,49.81,65.44,18.86,114.95,30.52,84.84,16.03,81.32,14.49,71.09,9.85,-27.79,-28.64,30.89,-17.5,24.2,7.3,85.2,23.63,123.84,65.39,100.6,37.03,119.07,43.54,84.41,25.16,100.15,23.21,79.16,22.07,118.11,31.15,73.67,19.82,116.75,47.79,80.79,19.62,93.49,26.11,66.46,10.25,72.79,62.52,57.94,56.76,64.9,61.51,58.31,57.2,64.41,69.99,78.57,76.41,36.62,64.16,77.54,90.13,89.1,85.45,87.33,87.22,112.61,102.46,108.56,134.84,167.92,209.68,96.55,73.37,87.65,1.11,108.25,--,--,--,
净资产报酬率(%),16.41,51.2,26.31,29.35,8.29,53.85,33.11,38.12,10.53,45.32,26.59,32.94,8.92,35.34,16.35,23.52,5.9,38.22,10.7,31.03,5.76,31.01,5.55,27.65,3.84,-11.26,-9.43,10.04,-5.53,7.24,1.96,21.69,5.74,31.9,17.02,27.5,9.78,34.84,13.61,27.35,7.75,33.46,8.39,28.17,6.61,38.36,11.38,27.93,6.28,39.49,17.15,31.26,6.81,34.8,10.36,27.7,4.06,29.92,27.23,25.67,23.78,28.05,27.44,26.36,24.76,28.58,30.77,33.26,32.28,15.55,26.55,30.05,32.8,32.87,30.55,30.64,28.39,38.21,46.12,57.48,48.03,83.15,51.74,44.09,37.03,44.57,0.59,42.29,74.6,75.49,67.41,
资产报酬率(%),8.44,25.04,12.16,11.48,4.87,28.82,17.86,16.18,6.36,26.31,15.61,16.42,5.18,20.03,9.84,13.94,3.93,25.49,7.62,22.43,4.19,22.14,4.04,21.8,2.78,-8.37,-7.45,7.86,-4.32,5.74,1.59,17.52,3.6,22.81,13.02,21.35,7.36,23,9.92,20.08,5.59,22.84,4.74,15.64,3.75,20.65,5.13,14.16,3.79,22.7,11.18,19.84,3.95,20.17,6.97,20.16,2.44,18.68,15.8,15.56,14.68,18.41,18.08,17.67,16.33,19.83,18.86,17.73,16.29,7.76,13.35,15.94,17.85,17.52,16.33,16.54,14.89,20.2,24.85,26.33,22.1,32.6,22.66,21.54,17.27,21.36,0.3,22.46,29.52,25.46,30.85,
销售毛利率(%),--,--,--,--,--,--,--,82.21,82.58,81.87,81.57,81.14,80.79,79.06,78.88,78.02,77.38,76.16,74.71,74.31,75.02,75.3,73.37,74.24,75.58,68.09,68.4,65.43,67.09,69.93,73.43,76.68,80.07,80.82,80.69,80.27,80.47,72.96,71.59,74.26,79.7,55.54,70.13,69.75,76.21,64.43,74.19,74.6,83.84,78.64,80.94,79.93,82.33,74.59,74,73.86,77.36,70.97,76.58,75.97,82.46,76,77.52,79.73,79.02,57.59,50.7,36.58,34.95,32.42,30.39,32.45,37.96,33.65,35.81,36.97,40.42,39.2,41.55,33.44,33.41,32.22,37.92,17.73,14.09,18.79,--,17.29,14.72,19.64,17.27,
三项费用比重(%),25.86,36.51,34.4,51.38,31.33,36.49,35.33,38.88,35.18,39.39,39.13,40.49,39.18,37.39,35.62,35.71,36.01,36.08,37.45,38.27,28.25,40.86,41.98,40.52,35.85,121.4,113.06,151.67,192.79,112.3,82.63,65.8,37.34,39.4,34.91,34.61,32.33,38.78,38.7,33.42,32.68,25.23,38.93,31.88,30.33,23.68,37.88,33.6,32,28.95,29.87,28.3,32,22.77,26.01,29,30.2,31.65,37.05,40.09,38.28,35.64,39.99,38.64,35.14,29.66,25.07,23.9,20.03,42.03,45.08,38.67,18.93,23.38,20.14,20.03,18.47,20.15,16.77,12.14,8.63,10.71,12.2,8.9,13.02,8.05,0,5.37,6.62,10,14.76,
非主营比重(%),0.16,-0.7,-1.09,-6.39,-3.43,-0.12,0.06,-0.02,0.11,-6.6,-7.79,-14.14,0.2,-6.98,-1.3,-2.12,0.15,3.65,2.23,3.77,-5.98,-2.23,0.06,-0.13,2.85,-3.75,-3.02,-2.59,-1.66,-76.77,254.05,94.01,22.38,6.27,1.71,1.67,0.14,20.45,16.57,17.71,10.76,15.81,22.98,9.3,4.97,5.4,9.06,9.2,6.35,3.87,0.2,-0.3,1.45,2.81,4.26,6.59,11.22,3.44,0.93,1.41,-0.07,12.02,2.66,2.74,1.17,-4.41,-3.29,-15.99,-11.12,3.42,2.35,4.1,-3.48,-11.21,-4.87,-1.77,-1.57,-0.76,-0.73,-0.1,-0.23,0.78,1.04,34.15,-6.02,10.44,200.1,-8.95,-16.02,-4.47,-23.99,
主营利润比重(%),154.29,215.29,202.58,446.1,193.35,215.54,207.23,246.47,211.03,256.83,250.85,281.1,235.73,316.07,296.73,364.14,211.16,276.13,250.62,258.83,202.45,491.33,350.65,313.57,224.53,-66.62,-94.07,-49.22,-37.88,-164.77,447.49,153.67,153.32,217,185.69,187.03,177.47,195.77,208.33,174.68,163.99,204.17,243.67,210.06,176.72,177.12,229.8,193.15,157.82,168.29,176.36,177.29,181.04,150.03,161.61,171.98,163.23,209.79,240.49,274.58,235.1,216.4,235,236.36,207.21,283.6,267.29,638.8,417,-140.45,-119.47,-214.29,273.24,440.2,315.56,213.57,218.1,182.81,144.66,161.16,133.78,111.46,115.4,125.69,680.02,157.65,5224.44,155.36,217.32,221.82,920.13,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
